Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Month,TempDiff,RainTomorrow
6,0.0,9.8,13.7,9.0,37.0,1.0,15.0,4.0,19.0,47.0,19.0,1017.0,0.0,0.0,11,18.700000000000003,0
17,0.0,8.2,4.4,3.0,35.0,3.0,2.0,26.0,9.0,75.0,66.0,1012.4,4.5,4.5,12,3.6000000000000014,0
20,0.2,3.4,9.2,5.0,41.0,13.0,8.0,22.0,19.0,65.0,50.0,1020.3,4.5,4.5,5,7.899999999999999,0
8,0.6,2.4,2.9,0.0,44.0,6.0,1.0,7.0,26.0,95.0,68.0,1014.5,8.0,6.0,3,5.600000000000001,0
1,0.0,14.0,12.8,6.0,43.0,3.0,3.0,26.0,17.0,25.0,14.0,1011.4,0.0,0.0,2,17.7,0
21,0.0,6.6,10.7,3.0,41.0,3.0,8.0,30.0,20.0,25.0,25.0,1015.0,3.0,4.0,5,11.100000000000001,0
10,0.0,7.4,10.7,15.0,41.0,4.0,13.0,17.0,19.0,41.0,16.0,1015.8,1.0,5.0,3,19.9,0
24,0.0,5.0,4.7,8.0,52.0,6.0,8.0,28.0,30.0,63.0,47.0,1022.7,8.0,6.0,2,7.200000000000001,0
14,0.0,4.0,8.5,3.0,39.0,6.0,6.0,17.0,24.0,74.0,51.0,1034.7,4.0,7.0,9,10.3,0
2,0.0,3.6,10.9,5.0,35.0,5.0,15.0,13.0,20.0,84.0,36.0,1015.7,1.0,7.0,10,12.799999999999999,0
0,0.0,3.2,10.3,14.0,41.0,11.0,15.0,7.0,24.0,55.0,50.5,1023.2,0.0,0.0,7,16.9,0
5,0.0,6.922463768115942,13.2,0.0,59.0,2.0,6.0,15.0,15.0,35.0,15.0,1014.1,4.5,4.5,1,15.499999999999996,0
7,0.0,3.4,3.9,4.0,30.0,4.0,11.0,9.0,15.0,88.0,67.0,1016.6,7.0,7.0,8,5.299999999999997,0
11,0.0,4.2,8.2,15.0,26.0,7.5,13.0,0.0,11.0,49.0,47.0,1018.4,2.0,7.0,4,13.600000000000001,0
24,0.0,1.6,4.6,10.0,26.0,10.0,4.0,15.0,11.0,91.0,75.0,1025.3,7.0,7.0,7,7.3,0
28,0.0,2.0,11.3,10.0,41.0,6.0,10.0,7.0,28.0,75.0,63.0,1016.8,1.0,1.0,10,9.299999999999999,0
29,0.0,11.4,12.0,11.0,46.0,11.0,12.0,15.0,24.0,32.0,14.0,1013.9,0.0,1.0,2,24.200000000000003,0
11,0.0,12.4,12.8,0.0,39.0,0.0,7.0,17.0,15.0,45.0,24.0,1007.6,1.0,1.0,1,17.8,0
13,1.8,3.4,7.7,13.0,48.0,15.0,9.0,15.0,30.0,63.0,42.0,1024.2,7.0,1.0,9,10.1,0
29,2.0,1.0,4.0,9.0,31.0,14.0,9.0,7.0,22.0,93.0,75.0,1025.7,7.0,7.0,8,4.199999999999999,0
9,0.0,11.4,12.0,0.0,54.0,1.0,2.0,20.0,17.0,31.0,15.0,1012.7,1.0,1.0,2,16.499999999999996,0
19,0.0,7.6,7.9,1.0,54.0,4.0,4.0,26.0,35.0,52.0,51.0,1019.2,5.0,2.0,12,4.199999999999999,0
2,0.0,4.0,11.1,3.0,26.0,7.5,3.0,0.0,9.0,41.0,10.0,1021.7,1.0,3.0,3,20.6,0
8,0.0,0.8,1.4,0.0,17.0,6.0,10.0,9.0,11.0,80.0,62.0,1032.8,7.0,6.0,6,9.100000000000001,0
28,0.0,3.0,5.8,11.0,39.0,14.0,11.0,13.0,17.0,52.0,65.0,1016.6,4.0,7.0,7,4.699999999999999,0
15,0.0,5.0,10.1,13.0,24.0,9.0,9.0,9.0,9.0,61.0,35.0,1016.8,1.0,1.0,6,12.599999999999998,0
11,0.0,5.8,11.8,5.0,31.0,2.0,5.0,13.0,19.0,51.0,45.0,1024.6,0.0,0.0,10,12.8,0
1,0.0,4.2,6.8,2.0,35.0,0.0,2.0,6.0,19.0,62.0,33.0,1022.1,2.0,6.0,6,15.399999999999999,0
27,0.0,7.2,10.1,4.0,33.0,3.0,1.0,11.0,20.0,64.0,53.0,1014.4,2.0,1.0,2,7.100000000000001,0
13,0.8,3.0,5.2,6.0,31.0,13.0,6.0,13.0,13.0,74.0,56.0,1017.1,8.0,8.0,10,5.799999999999999,0
7,0.0,8.0,10.9,11.0,41.0,11.0,11.0,22.0,31.0,65.0,57.0,1019.2,5.0,1.0,9,4.599999999999998,0
29,0.0,10.6,6.6,0.0,35.0,0.0,1.0,19.0,15.0,85.0,75.0,1012.1,7.0,7.0,1,6.699999999999999,0
18,0.0,1.6,5.7,14.0,20.0,4.0,13.0,2.0,9.0,100.0,57.0,1033.1,7.0,6.0,6,5.9,0
1,0.0,2.0,9.6,1.0,35.0,11.0,2.0,2.0,13.0,68.0,33.0,1024.5,2.0,0.0,6,16.3,0
12,0.0,3.4,7.5,2.0,37.0,0.0,0.0,19.0,11.0,52.0,37.0,1033.1,4.5,4.5,9,6.300000000000001,0
1,0.0,3.2,10.2,6.0,33.0,10.0,2.0,2.0,17.0,68.0,36.0,1025.0,1.0,0.0,6,14.3,0
16,0.0,4.2,1.1,11.0,54.0,11.0,13.0,24.0,9.0,58.0,53.0,1023.7,7.0,7.0,5,3.1999999999999993,0
27,1.2,5.6,10.6,10.0,28.0,3.0,10.0,9.0,11.0,68.0,70.0,1008.8,3.0,6.0,1,7.0,0
2,0.0,2.0,4.8,7.0,20.0,15.0,9.0,7.0,13.0,95.0,66.0,1021.3,2.0,7.0,7,10.399999999999999,0
2,0.2,1.8,9.2,2.0,24.0,8.0,6.0,9.0,13.0,82.0,35.0,1029.7,1.0,0.0,5,14.4,0
4,0.0,3.2,9.1,5.0,31.0,5.0,5.0,13.0,22.0,79.0,43.0,1019.4,1.0,1.0,6,12.8,0
2,0.0,12.0,13.3,5.0,31.0,6.0,15.0,13.0,11.0,42.0,20.0,1017.2,0.0,0.0,1,14.6,0
8,0.0,5.6,6.6,4.0,41.0,4.0,0.0,15.0,19.0,74.0,66.0,1014.5,7.0,6.0,12,8.5,0
9,0.0,7.6,8.7,0.0,39.0,4.0,10.0,26.0,17.0,43.0,21.0,1014.8,3.0,5.0,4,10.599999999999998,0
16,1.4,7.4,2.9,8.0,39.0,8.0,8.0,9.0,15.0,66.0,53.0,1024.4,7.0,7.0,2,2.8999999999999986,0
27,0.0,5.0,10.5,1.0,30.0,6.0,1.0,17.0,19.0,62.0,52.0,1016.5,1.0,1.0,5,10.700000000000001,0
8,0.0,6.8,8.2,0.0,41.0,0.0,4.0,9.0,17.0,67.0,32.0,1020.1,7.0,7.0,1,9.200000000000001,0
24,0.0,7.0,12.5,12.0,39.0,10.0,12.0,24.0,15.0,45.0,17.0,1018.6,3.0,7.0,12,19.7,0
8,0.0,6.922463768115942,8.5,8.0,33.0,7.0,11.0,11.0,13.0,60.0,34.0,1025.7,1.0,4.5,9,20.7,0
29,0.4,1.2,8.6,1.0,28.0,4.0,13.0,11.0,7.0,84.0,62.0,1027.9,1.0,3.0,6,8.5,0
8,0.8,5.2,11.4,7.5,37.96875,14.0,14.0,17.0,28.0,51.0,41.0,1020.9,0.0,1.0,9,13.499999999999998,0
24,0.0,3.0,5.3,5.0,28.0,12.0,9.0,15.0,13.0,84.0,53.0,1024.6,7.0,6.0,4,11.1,0
5,0.0,6.922463768115942,9.2,12.0,41.0,11.0,11.0,9.0,19.0,62.0,25.0,1019.1,0.0,0.0,7,16.2,0
2,0.0,2.2,8.0,11.0,28.0,7.5,11.0,0.0,19.0,99.0,43.0,1028.9,0.0,1.0,7,18.2,0
16,0.0,6.4,8.2,6.0,43.0,3.0,8.0,26.0,19.0,43.0,45.0,1018.6,7.0,3.0,12,3.900000000000002,0
23,0.0,1.4,6.6,7.5,37.96875,11.0,4.0,11.0,11.0,83.0,62.0,1016.1,3.0,7.0,7,10.599999999999998,0
17,0.0,6.4,10.3,15.0,61.0,12.0,14.0,17.0,31.0,54.0,31.0,1008.5,4.5,4.5,12,10.399999999999999,0
20,0.0,3.8,7.4,7.5,37.96875,0.0,13.0,2.0,4.0,58.0,35.0,1026.6,7.0,7.0,8,11.0,0
6,0.0,11.0,13.7,15.0,35.0,15.0,9.0,6.0,19.0,54.0,25.0,1014.6,0.0,1.0,1,15.899999999999999,0
13,0.0,2.2,0.7,13.0,20.0,15.0,5.0,13.0,9.0,83.0,60.0,1023.4,5.0,7.0,3,7.799999999999999,0
19,0.0,7.4,12.5,8.0,37.0,8.0,3.0,24.0,26.0,57.0,40.0,1022.6,6.0,1.0,12,7.099999999999998,0
12,0.0,6.922463768115942,8.0,5.0,35.0,5.0,9.0,13.0,20.0,60.0,43.0,1023.7,4.5,4.5,12,7.800000000000001,0
0,0.0,7.8,5.7,12.0,28.0,1.0,14.0,6.0,9.0,42.0,18.0,1019.9,4.0,2.0,3,12.3,0
1,0.0,4.0,10.5,13.0,35.0,13.0,13.0,9.0,15.0,38.0,11.0,1020.0,0.0,0.0,7,22.2,0
23,0.0,7.4,7.7,7.5,37.96875,2.0,3.0,9.0,31.0,78.0,72.0,1019.0,8.0,2.0,2,3.1999999999999993,0
8,0.0,2.0,8.0,7.5,37.96875,8.0,15.0,6.0,28.0,85.0,28.0,1023.7,1.0,4.5,5,18.5,0
27,0.0,5.8,5.3,3.0,39.0,6.0,3.0,20.0,28.0,72.0,57.0,1015.4,5.0,3.0,7,5.899999999999999,0
12,0.0,6.922463768115942,13.2,3.0,24.0,5.0,1.0,7.0,7.0,42.0,15.0,1019.9,4.5,4.5,1,18.200000000000003,0
12,0.0,3.4,8.0,1.0,19.0,1.0,15.0,9.0,11.0,67.0,43.0,1025.6,4.5,4.5,7,11.4,0
0,0.0,4.4,9.4,13.0,39.0,9.0,13.0,15.0,20.0,92.0,41.0,1024.7,0.0,1.0,7,11.9,0
13,0.0,5.0,9.6,14.0,61.0,14.0,15.0,11.0,39.0,79.0,26.0,1012.7,0.0,5.0,10,21.799999999999997,0
15,0.0,6.4,8.2,3.0,30.0,9.0,2.0,9.0,11.0,56.0,50.0,1025.1,1.0,7.0,9,8.8,0
13,0.0,6.6,8.7,13.0,52.0,14.0,11.0,13.0,11.0,61.0,40.0,1012.1,2.0,7.0,11,18.200000000000003,0
29,0.6,2.4,5.9,2.0,37.0,3.0,0.0,15.0,20.0,84.0,64.0,1025.2,8.0,4.0,3,6.799999999999999,0
1,0.0,3.8,9.5,0.0,24.0,2.0,0.0,7.0,11.0,48.0,28.0,1020.6,7.0,7.0,5,16.4,0
6,0.0,5.4,11.0,8.0,33.0,2.0,9.0,9.0,9.0,39.0,22.0,1025.8,1.0,1.0,4,16.200000000000003,0
7,0.4,3.0,1.4,7.0,41.0,7.0,7.0,20.0,20.0,62.0,49.0,1018.1,7.0,7.0,6,2.8999999999999986,0
1,0.0,10.8,11.4,3.0,46.0,3.0,2.0,30.0,22.0,43.0,29.0,1025.1,1.0,1.0,9,9.299999999999999,0
11,0.0,4.4,6.2,7.0,30.0,7.5,5.0,0.0,13.0,75.0,68.0,1024.7,5.0,5.0,4,9.200000000000001,0
23,0.0,3.4,8.6,7.5,37.96875,7.5,7.5,16.68421052631579,19.454545454545453,60.0,50.5,1013.2,4.5,4.5,1,11.890969218626678,0
25,0.0,5.2,10.3,6.0,37.0,6.0,3.0,24.0,20.0,77.0,62.0,1026.0,3.0,3.0,10,5.499999999999998,0
11,0.0,9.6,8.9,7.0,35.0,5.0,9.0,17.0,15.0,59.0,71.0,1008.9,5.0,7.0,12,3.8999999999999986,0
14,0.0,6.6,9.9,3.0,41.0,3.0,7.0,19.0,24.0,65.0,40.0,1023.4,7.0,1.0,3,5.699999999999999,0
6,0.0,3.6,11.2,1.0,26.0,0.0,1.0,9.0,13.0,59.0,22.0,1022.1,0.0,1.0,9,24.2,0
25,0.2,3.6,8.8,8.0,37.0,8.0,8.0,13.0,15.0,62.0,53.0,1022.9,2.0,3.0,6,2.900000000000002,0
18,0.0,6.0,3.8,7.0,35.0,13.0,7.0,11.0,19.0,68.0,48.0,1010.9,1.0,7.0,2,6.4,0
10,0.0,7.8,10.8,3.0,48.0,10.0,5.0,9.0,20.0,21.0,13.0,1017.4,6.0,6.0,11,18.9,0
22,0.0,4.0,10.6,3.0,28.0,15.0,0.0,11.0,17.0,74.0,52.0,1023.0,1.0,1.0,4,13.100000000000001,0
4,0.0,3.8,12.0,5.0,39.0,8.0,7.0,9.0,22.0,68.0,24.0,1012.4,1.0,1.0,10,15.600000000000001,0
19,0.0,4.4,6.9,15.0,56.0,12.0,12.0,24.0,26.0,48.0,46.0,1014.0,1.0,5.0,7,8.2,0
9,0.0,6.0,10.3,0.0,43.0,1.0,9.0,19.0,22.0,63.0,42.0,1022.4,1.0,1.0,4,10.600000000000001,0
2,0.0,0.8,5.1,8.0,20.0,7.0,8.0,6.0,11.0,99.0,43.0,1017.3,7.0,2.0,7,8.0,0
7,0.0,7.0,11.3,1.0,39.0,3.0,1.0,15.0,28.0,62.0,48.0,1021.1,1.0,1.0,8,10.3,0
11,0.0,10.8,11.7,7.0,37.0,0.0,9.0,11.0,17.0,44.0,38.0,1018.2,0.0,1.0,3,10.0,0
11,0.0,8.2,13.1,5.0,35.0,1.0,7.0,13.0,19.0,51.0,49.0,1018.2,1.0,1.0,1,9.5,0
24,1.4,0.8,10.4,5.0,30.0,4.0,5.0,15.0,20.0,85.0,59.0,1028.2,6.0,5.0,10,10.499999999999998,0
21,0.0,4.6,11.0,0.0,39.0,1.0,12.0,19.0,20.0,57.0,39.0,1014.0,1.0,1.0,6,11.399999999999999,0
23,0.0,5.6,11.7,7.5,37.96875,2.0,2.0,19.0,19.0,60.0,61.0,1020.1,5.0,2.0,1,3.0,0
1,0.0,13.0,9.2,14.0,31.0,8.0,14.0,9.0,11.0,21.0,14.0,1007.6,3.0,7.0,11,11.2,0
6,0.0,0.4,5.9,9.0,31.0,7.5,5.0,0.0,17.0,95.0,68.0,1026.1,7.0,5.0,7,9.9,0
19,0.0,5.4,10.1,9.0,56.0,12.0,9.0,22.0,35.0,34.0,30.0,1015.1,1.0,1.0,8,7.800000000000001,0
20,0.0,5.2,2.1,7.5,37.96875,6.0,6.0,13.0,13.0,84.0,74.0,1026.2,8.0,8.0,11,2.5,0
24,0.0,4.8,11.6,13.0,39.0,0.0,13.0,20.0,28.0,75.0,47.0,1015.8,5.0,6.0,12,15.0,0
27,0.0,8.0,9.1,11.0,35.0,12.0,10.0,11.0,17.0,64.0,71.0,1009.5,6.0,4.0,1,6.899999999999999,0
29,0.0,5.4,12.0,2.0,44.0,3.0,2.0,19.0,24.0,65.0,54.0,1024.0,7.0,7.0,3,4.0,0
3,0.0,13.8,12.5,7.0,24.0,2.0,5.0,9.0,9.0,49.0,15.0,1011.6,1.0,1.0,12,15.099999999999998,0
29,0.0,6.6,11.4,12.0,48.0,11.0,11.0,26.0,20.0,41.0,25.0,1014.4,4.5,4.5,11,18.5,0
23,0.4,4.2,1.5,7.5,37.96875,15.0,15.0,15.0,13.0,84.0,73.0,1016.7,8.0,8.0,10,2.4000000000000004,0
18,0.0,0.8,2.0,1.0,13.0,1.0,7.5,7.0,0.0,100.0,57.0,1027.2,7.0,7.0,7,7.800000000000001,0
13,0.0,3.6,7.3,13.0,52.0,14.0,13.0,11.0,22.0,69.0,53.0,1023.3,1.0,6.0,8,8.999999999999998,0
22,0.0,1.6,7.7,15.0,31.0,14.0,6.0,20.0,15.0,68.0,55.0,1034.9,4.0,2.0,7,10.8,0
5,0.0,6.922463768115942,5.6,8.0,31.0,11.0,8.0,11.0,20.0,93.0,68.0,1019.5,4.5,1.0,6,6.699999999999999,0
15,0.0,1.6,9.5,13.0,22.0,7.0,15.0,4.0,7.0,84.0,49.0,1018.4,1.0,2.0,7,13.099999999999998,0
6,1.6,1.2,9.1,9.0,39.0,9.0,9.0,15.0,28.0,83.0,53.0,1013.6,5.0,4.0,4,7.799999999999999,0
19,0.0,9.0,9.8,1.0,44.0,2.0,1.0,13.0,30.0,60.0,52.0,1022.6,3.0,2.0,12,6.300000000000001,0
6,0.0,10.2,13.8,0.0,35.0,1.0,14.0,22.0,11.0,53.0,25.0,1017.6,1.0,1.0,1,13.3,0
16,0.0,4.6,9.3,11.0,56.0,11.0,11.0,30.0,31.0,62.0,35.0,1028.0,3.0,6.0,5,12.100000000000001,0
15,0.6,7.0,12.6,0.0,28.0,3.0,4.0,7.0,11.0,55.0,51.0,1019.5,5.0,2.0,11,7.399999999999999,0
23,1.2,3.2,6.9,7.5,37.96875,1.0,2.0,6.0,24.0,70.0,60.0,1019.8,7.0,4.0,3,4.199999999999999,0
2,0.0,2.0,8.3,11.0,19.0,7.5,14.0,0.0,7.0,87.0,42.0,1031.8,1.0,1.0,6,14.7,0
18,0.0,5.6,13.6,7.0,31.0,13.0,9.0,6.0,20.0,68.0,48.0,1026.5,1.0,1.0,11,15.6,0
9,0.0,9.0,12.6,7.5,37.96875,0.0,9.0,22.0,26.0,37.0,33.0,1024.1,7.0,1.0,11,13.6,0
5,0.0,6.922463768115942,9.6,5.0,46.0,8.0,9.0,15.0,28.0,73.0,55.0,1020.5,8.0,4.5,10,13.700000000000001,0
24,0.0,3.2,9.5,13.0,48.0,12.0,13.0,15.0,30.0,70.0,53.0,1017.9,5.0,6.0,11,13.100000000000001,0
25,0.0,2.4,9.1,7.0,37.0,5.0,7.0,20.0,22.0,72.0,68.0,1021.8,6.0,3.0,8,4.700000000000001,0
20,0.0,3.0,5.9,7.5,37.96875,14.0,15.0,19.0,24.0,62.0,38.0,1016.2,2.0,2.0,8,6.8,0
28,1.2,5.8,8.8,4.0,35.0,4.0,1.0,11.0,26.0,74.0,65.0,1013.2,7.0,6.0,1,5.100000000000001,0
2,0.0,4.0,10.6,6.0,24.0,6.0,1.0,19.0,9.0,60.0,30.0,1023.7,0.0,1.0,9,18.4,0
21,0.0,7.0,10.1,11.0,37.0,4.0,11.0,9.0,30.0,70.0,57.0,1014.2,2.0,1.0,9,7.100000000000001,0
2,0.0,2.4,3.8,11.0,24.0,7.5,1.0,0.0,4.0,85.0,43.0,1018.8,7.0,8.0,9,7.0,0
7,0.0,5.8,9.4,4.0,31.0,3.0,4.0,11.0,24.0,79.0,69.0,1021.0,5.0,1.0,7,6.600000000000001,0
6,0.0,11.6,13.1,13.0,33.0,4.0,15.0,9.0,15.0,51.0,16.0,1016.7,0.0,0.0,11,21.1,0
29,0.0,6.0,12.2,0.0,31.0,1.0,2.0,13.0,15.0,74.0,60.0,1019.4,8.0,4.5,2,8.900000000000002,0
0,0.0,5.6,11.3,14.0,48.0,12.0,14.0,19.0,24.0,43.0,17.0,1019.6,0.0,0.0,9,16.700000000000003,0
10,0.0,14.0,12.6,9.0,52.0,4.0,5.0,9.0,19.0,20.0,10.0,1007.6,2.0,5.0,1,20.4,0
27,0.0,5.0,10.9,8.0,30.0,6.0,0.0,15.0,20.0,65.0,49.0,1016.3,3.0,1.0,6,9.099999999999998,0
16,0.0,2.6,2.3,11.0,26.0,11.0,13.0,9.0,13.0,82.0,49.0,1015.2,6.0,7.0,4,7.899999999999999,0
19,0.0,8.6,9.3,15.0,48.0,15.0,14.0,15.0,26.0,38.0,16.0,1020.8,7.0,5.0,10,14.3,0
23,0.0,6.6,10.3,7.5,37.96875,7.5,2.0,0.0,26.0,62.0,75.0,1016.0,7.0,2.0,12,8.4,0
19,0.0,4.0,7.9,14.0,30.0,14.0,14.0,15.0,11.0,59.0,33.0,1018.7,7.0,7.0,4,12.2,0
11,0.0,1.4,9.0,10.0,33.0,10.0,12.0,7.0,11.0,67.0,40.0,1021.3,6.0,0.0,6,11.1,0
12,0.0,6.922463768115942,11.7,13.0,35.0,7.0,13.0,7.0,20.0,58.0,36.0,1017.8,4.5,4.5,2,10.400000000000002,0
26,0.2,0.2,1.3,12.0,17.0,11.0,11.0,7.0,9.0,60.0,50.5,1026.3,4.5,4.5,8,3.6000000000000005,0
21,0.4,4.8,8.7,14.0,26.0,10.0,14.0,15.0,13.0,80.0,59.0,1008.0,7.0,7.0,12,6.5,0
4,0.4,8.2,10.3,5.0,41.0,1.0,9.0,13.0,22.0,79.0,19.0,1010.2,7.0,1.0,11,12.7,0
8,0.0,4.6,11.5,2.0,24.0,3.0,15.0,6.0,9.0,72.0,34.0,1024.4,2.0,2.0,3,15.4,0
28,0.0,6.6,9.1,7.0,48.0,15.0,4.0,11.0,17.0,63.0,34.0,1006.7,5.0,5.0,1,10.0,0
15,0.0,2.6,9.9,9.0,26.0,6.0,13.0,6.0,11.0,47.0,29.0,1020.5,0.0,0.0,7,16.900000000000002,0
19,0.0,4.0,10.4,6.0,33.0,6.0,2.0,20.0,17.0,78.0,63.0,1025.6,3.0,1.0,8,8.6,0
6,0.0,3.8,10.7,9.0,52.0,9.0,9.0,19.0,30.0,80.0,37.0,1016.4,7.0,7.0,10,10.100000000000001,0
19,0.0,9.6,12.7,3.0,33.0,3.0,3.0,17.0,20.0,40.0,46.0,1028.7,1.0,2.0,11,4.799999999999999,0
15,0.0,5.0,6.3,2.0,26.0,5.0,2.0,11.0,9.0,57.0,55.0,1022.6,1.0,7.0,5,9.299999999999999,0
2,0.0,1.2,1.3,4.0,20.0,4.0,10.0,9.0,11.0,88.0,40.0,1024.1,7.0,7.0,5,7.0,0
23,0.0,1.0,6.2,7.5,37.96875,7.5,7.0,0.0,4.0,78.0,66.0,1034.4,4.0,7.0,7,8.0,0
26,0.4,3.8,2.8,8.0,37.0,6.0,6.0,19.0,26.0,58.0,55.0,1024.0,4.5,4.5,10,4.200000000000001,0
17,0.0,4.0,12.8,3.0,31.0,11.0,3.0,17.0,22.0,62.0,49.0,1013.4,1.0,1.0,2,10.5,0
26,0.0,1.4,3.9,2.0,26.0,7.5,2.0,0.0,11.0,99.0,72.0,1030.8,4.5,4.5,6,8.1,0
17,0.2,1.8,7.4,12.0,33.0,12.0,13.0,15.0,7.0,77.0,58.0,1026.3,1.0,7.0,6,5.7,0
9,0.0,3.4,2.6,15.0,56.0,10.0,11.0,13.0,24.0,54.0,90.0,1005.7,7.0,8.0,7,11.7,0
4,0.0,13.6,13.3,10.0,57.0,10.0,11.0,28.0,13.0,54.0,26.0,1013.5,1.0,0.0,1,14.2,0
14,0.0,2.8,3.6,6.0,24.0,5.0,6.0,9.0,9.0,75.0,52.0,1024.6,7.0,7.0,10,8.8,0
9,0.4,6.4,13.1,7.0,39.0,0.0,13.0,19.0,22.0,67.0,40.0,1011.7,0.0,1.0,2,12.599999999999998,0
11,0.0,4.2,5.9,12.0,33.0,10.0,14.0,9.0,17.0,68.0,45.0,1017.1,7.0,7.0,8,11.1,0
23,0.0,4.4,10.0,7.5,37.96875,15.0,9.0,13.0,31.0,62.0,67.0,1017.6,8.0,5.0,11,8.3,0
27,0.2,7.0,10.8,2.0,41.0,6.0,2.0,20.0,30.0,67.0,59.0,1014.6,2.0,3.0,4,6.800000000000001,0
27,0.0,8.0,10.6,2.0,35.0,3.0,2.0,17.0,28.0,52.0,46.0,1018.0,2.0,1.0,10,7.0,0
6,0.0,7.0,12.9,7.0,37.0,0.0,6.0,13.0,15.0,55.0,27.0,1018.6,1.0,2.0,2,14.600000000000001,0
9,0.0,2.6,8.2,3.0,26.0,4.0,8.0,7.0,17.0,74.0,43.0,1022.1,1.0,3.0,5,17.0,0
20,0.0,4.6,10.5,0.0,28.0,15.0,1.0,11.0,20.0,57.0,51.0,1014.9,1.0,2.0,9,10.600000000000001,0
11,0.0,6.4,10.3,0.0,30.0,0.0,2.0,7.0,9.0,52.0,20.0,1028.2,4.0,2.0,4,14.399999999999999,0
8,0.0,2.8,5.1,6.0,50.0,6.0,3.0,24.0,20.0,64.0,47.0,1026.5,7.0,5.0,6,9.3,0
1,0.0,5.4,10.8,2.0,30.0,7.5,0.0,0.0,13.0,43.0,16.0,1025.5,0.0,0.0,8,18.599999999999998,0
5,0.0,6.922463768115942,7.6,1.0,41.0,1.0,7.0,7.0,19.0,26.0,14.0,1002.1,4.5,4.5,1,11.800000000000004,0
24,0.0,5.4,13.7,7.0,39.0,0.0,7.0,7.0,26.0,72.0,33.0,1020.3,1.0,1.0,2,19.799999999999997,0
2,0.4,2.4,3.5,9.0,50.0,9.0,9.0,19.0,28.0,85.0,56.0,1010.8,8.0,8.0,3,4.800000000000001,0
7,0.0,6.8,10.7,1.0,37.0,3.0,1.0,7.0,30.0,63.0,54.0,1021.0,1.0,1.0,8,9.799999999999999,0
4,0.2,11.0,1.2,0.0,52.0,1.0,4.0,13.0,13.0,60.0,62.0,1019.6,7.0,7.0,11,5.600000000000001,0
23,0.0,1.6,4.1,7.5,37.96875,4.0,0.0,4.0,7.0,73.0,58.0,1024.1,7.0,6.0,6,6.6,0
20,0.0,4.4,4.6,9.0,37.0,10.0,1.0,4.0,13.0,83.0,46.0,1012.7,7.0,1.0,9,8.099999999999998,0
7,0.0,7.4,10.2,10.0,43.0,10.0,11.0,9.0,22.0,69.0,66.0,1011.9,1.0,1.0,10,9.600000000000001,0
2,0.0,8.0,12.9,11.0,39.0,11.0,12.0,17.0,20.0,39.0,17.0,1012.4,0.0,0.0,1,15.600000000000001,0
24,0.0,0.8,0.0,0.0,22.0,0.0,14.0,11.0,13.0,79.0,57.0,1022.5,8.0,8.0,4,10.500000000000002,0
1,0.0,13.2,12.3,2.0,46.0,2.0,2.0,28.0,24.0,21.0,17.0,1014.8,2.0,1.0,2,12.3,0
11,0.0,12.6,13.3,3.0,35.0,2.0,5.0,13.0,19.0,45.0,40.0,1017.2,0.0,0.0,1,11.599999999999998,0
19,0.2,2.8,9.4,15.0,26.0,12.0,15.0,15.0,7.0,75.0,46.0,1024.9,3.0,5.0,6,9.200000000000001,0
10,0.0,1.1,5.8,14.0,43.0,10.0,14.0,9.0,19.0,77.0,51.0,1025.2,6.0,6.0,7,13.2,0
0,0.0,6.922463768115942,9.9,3.0,48.0,3.0,6.0,28.0,13.0,44.0,23.0,1025.4,0.0,4.5,4,10.700000000000001,0
25,0.0,5.4,9.0,4.0,43.0,1.0,1.0,28.0,31.0,78.0,75.0,1020.1,7.0,6.0,10,3.1999999999999993,0
24,0.0,3.2,9.9,8.0,48.0,8.0,8.0,30.0,30.0,67.0,47.0,1018.9,7.0,6.0,2,7.699999999999999,0
7,0.0,7.8,10.6,2.0,54.0,2.0,1.0,33.0,35.0,56.0,53.0,1018.0,1.0,2.0,10,6.600000000000001,0
28,0.0,1.6,9.7,12.0,35.0,4.0,4.0,15.0,17.0,55.0,66.0,1009.1,1.0,3.0,7,10.599999999999998,0
18,0.2,5.0,13.0,12.0,37.0,1.0,11.0,4.0,22.0,69.0,37.0,1023.8,0.0,4.0,11,17.2,0
25,0.4,3.2,6.8,5.0,20.0,9.0,3.0,2.0,9.0,79.0,78.0,1019.9,5.0,6.0,4,4.399999999999999,0
6,0.0,1.0,9.1,9.0,20.0,2.0,11.0,9.0,9.0,76.0,50.0,1022.2,1.0,1.0,8,14.6,0
16,0.0,10.0,10.5,10.0,65.0,11.0,14.0,30.0,17.0,41.0,13.0,1015.3,7.0,5.0,11,18.000000000000004,0
12,0.0,5.8,9.0,1.0,24.0,2.0,0.0,7.0,9.0,71.0,47.0,1029.5,4.5,4.5,6,11.6,0
20,0.0,11.0,10.2,10.0,50.0,10.0,4.0,20.0,28.0,57.0,57.0,1012.2,4.5,4.5,1,4.700000000000003,0
9,0.0,1.4,4.8,13.0,65.0,9.0,9.0,26.0,28.0,71.0,54.0,1008.9,6.0,7.0,7,3.700000000000001,0
15,0.0,6.922463768115942,1.9,3.0,24.0,5.0,5.0,7.0,6.0,50.0,35.0,1014.4,7.0,7.0,3,9.100000000000001,0
