Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Month,RainTomorrow
28,16.8,25.4,0.4,1.0,9.0,8,31.0,7,3,13.0,13.0,57.0,63.0,1014.1,1010.4,1.0,7.0,23.8,23.7,0,4,No
20,22.7,29.1,0.0,9.2,9.8,4,43.0,0,4,15.0,24.0,69.0,54.0,1008.1,1004.9,1.0,1.0,26.7,28.3,0,1,No
6,7.8,23.7,0.0,2.8,9.5,9,22.0,0,9,7.0,9.0,82.0,48.0,1020.4,1019.4,1.0,7.0,13.6,22.0,0,3,No
7,25.4,31.2,0.4,8.8,10.7,0,39.0,0,1,28.0,30.0,57.0,50.0,1013.0,1009.8,4.0,2.0,29.4,30.4,0,12,No
4,2.8,18.8,0.0,2.6,10.1,7,39.0,7,8,15.0,19.0,79.0,51.0,1026.4,1023.6,1.0,3.0,9.7,18.5,0,7,No
9,18.7,29.2,0.0,10.2,11.2,9,46.0,5,5,17.0,33.0,58.0,43.0,1013.0,1012.2,7.0,1.0,23.3,27.9,0,12,No
27,24.6,29.4,0.0,4.8,3.9,3,35.0,8,2,15.0,20.0,75.0,59.0,1015.0,1012.7,7.0,6.0,26.7,28.6,0,4,No
21,19.5,32.6,0.0,5.0,10.9,0,39.0,2,13,17.0,13.0,54.0,29.0,1015.4,1011.5,2.0,1.0,24.2,31.6,0,6,No
14,3.7,13.7,0.0,2.2,1.2,10,35.0,11,11,19.0,20.0,86.0,61.0,1033.3,1031.5,7.0,7.0,8.6,12.2,0,6,No
21,23.5,33.0,0.0,6.4,9.7,15,35.0,9,14,11.0,20.0,70.0,45.0,1013.0,1009.3,4.0,1.0,28.5,31.5,0,10,No
2,27.0,40.5,0.0,12.0,6.0,8,50.0,12,5,13.0,22.0,21.0,16.0,1007.0,1007.7,7.0,7.0,32.6,38.1,0,2,No
6,21.2,38.9,0.0,11.0,13.7,10,54.0,1,11,26.0,9.0,37.0,18.0,1015.7,1012.4,1.0,1.0,27.4,37.3,0,1,No
17,15.4,27.6,0.0,4.0,11.3,4,43.0,12,4,15.0,24.0,64.0,54.0,1021.2,1015.9,4.5,4.5,19.9,25.4,0,2,No
27,16.4,27.5,0.0,7.8,11.1,3,44.0,6,2,19.0,28.0,58.0,53.0,1020.8,1017.9,6.0,8.0,22.9,25.2,0,8,No
16,11.9,33.3,0.0,5.8,9.6,11,33.0,0,7,2.0,6.0,65.0,56.0,1017.8,1013.4,7.0,6.0,18.2,25.4,0,11,No
10,15.3,25.3,0.0,4.0,5.8,3,39.0,3,14,17.0,9.0,67.0,39.0,1015.7,1014.6,7.0,4.5,17.3,23.8,0,1,No
11,16.4,21.2,0.0,6.4,5.8,5,33.0,8,5,11.0,19.0,64.0,46.0,1020.0,1019.2,7.0,4.0,18.0,20.4,0,10,No
23,16.0,22.4,0.0,5.0,4.3,7,37.96875,3,0,13.0,28.0,74.0,72.0,1020.7,1017.1,5.0,5.0,20.6,20.7,0,3,No
19,12.8,23.5,0.0,5.4,9.7,4,37.0,15,4,9.0,26.0,57.0,51.0,1019.2,1012.6,1.0,5.0,18.8,21.3,0,9,No
26,7.3,25.5,0.0,6.2,12.3,8,43.0,3,7,9.0,26.0,64.0,47.0,1017.4,1014.6,4.5,4.5,18.2,23.5,0,1,No
12,12.7,29.6,0.0,6.922463768115942,12.4,0,30.0,10,5,7.0,11.0,37.0,16.0,1016.6,1012.3,4.5,4.5,18.3,27.9,0,12,No
26,11.5,21.4,0.0,4.8,10.0,2,37.0,6,2,17.0,22.0,62.0,40.0,1023.1,1020.6,4.5,4.5,14.2,20.8,0,11,No
25,18.3,23.0,0.0,7.0,9.3,7,41.0,8,8,22.0,22.0,67.0,67.0,1014.4,1013.1,7.0,7.0,20.2,21.4,0,1,No
15,19.7,27.4,0.8,6.8,4.5,0,35.0,2,0,4.0,13.0,78.0,60.0,1017.2,1015.2,7.0,6.0,23.3,25.4,0,1,No
24,13.9,18.7,0.0,12.2,12.6,5,52.0,5,5,28.0,31.0,59.0,42.0,1018.5,1021.6,5.0,5.0,16.3,17.7,0,11,No
23,8.1,19.8,0.0,2.8,6.1,7,37.96875,5,12,4.0,6.0,61.0,45.0,1023.9,1021.0,7.0,8.0,13.5,18.5,0,8,No
17,8.3,17.3,0.4,3.4,8.9,5,52.0,1,5,13.0,24.0,51.0,39.0,1023.1,1022.6,2.0,6.0,13.4,16.4,0,9,No
19,14.7,25.0,2.0,4.2,9.5,9,30.0,15,3,11.0,17.0,69.0,49.0,1018.2,1016.8,1.0,3.0,18.6,23.5,1,3,No
25,14.0,17.7,1.2,4.2,3.3,5,44.0,9,5,22.0,24.0,52.0,66.0,1016.3,1014.5,7.0,6.0,15.8,16.7,1,7,No
20,9.3,17.7,0.0,2.0,7.4,9,48.0,14,6,7.0,20.0,57.0,62.0,1016.1,1016.2,4.5,4.5,12.2,15.0,0,6,No
24,3.4,16.9,0.2,1.8,4.8,8,19.0,7,7,0.0,11.0,96.0,84.0,1020.3,1019.0,1.0,7.0,11.2,14.3,0,5,No
18,6.8,17.6,0.4,2.4,0.8,1,20.0,1,1,7.0,9.0,100.0,64.0,1016.5,1010.6,7.0,7.0,10.0,17.3,0,9,No
2,12.8,29.9,0.0,3.8,10.5,2,44.0,7,11,0.0,11.0,75.0,34.0,1021.0,1018.5,0.0,4.0,17.7,28.9,0,3,No
9,11.4,24.0,0.0,8.2,12.0,5,50.0,2,9,26.0,33.0,48.0,33.0,1019.1,1016.5,2.0,1.0,18.9,22.8,0,2,No
2,0.9,18.5,0.0,1.6,8.1,11,17.0,3,12,9.0,6.0,99.0,44.0,1023.7,1021.5,1.0,1.0,5.0,17.8,0,6,No
20,5.6,15.8,0.0,3.4,7.6,7,37.96875,13,7,20.0,19.0,59.0,33.0,1024.9,1021.2,6.0,7.0,9.2,15.3,0,8,No
23,14.5,19.2,0.0,5.2,10.4,7,37.96875,7,7,11.0,24.0,56.0,54.0,1026.9,1025.2,6.0,2.0,16.5,18.5,0,12,No
5,3.8,20.2,0.0,6.922463768115942,9.2,12,41.0,11,11,9.0,19.0,62.0,25.0,1019.1,1013.6,0.0,0.0,10.5,20.0,0,7,No
17,10.7,20.0,0.0,3.8,3.2,14,65.0,12,12,6.0,11.0,65.0,50.0,1003.6,1004.1,7.0,7.0,15.4,16.4,0,5,No
15,12.1,26.4,0.0,2.8,9.5,13,30.0,5,7,7.0,7.0,53.0,22.0,1018.1,1014.8,1.0,0.0,18.6,26.4,0,8,No
22,2.9,18.4,0.0,2.2,9.8,15,50.0,13,13,22.0,24.0,74.0,39.0,1021.6,1019.8,2.0,0.0,10.7,18.0,0,7,No
19,18.9,28.3,1.0,4.2,5.3,1,39.0,5,1,9.0,28.0,80.0,49.0,1015.8,1013.2,7.0,7.0,23.1,26.3,0,1,No
19,22.0,28.8,0.0,5.8,7.7,4,39.0,9,0,9.0,20.0,79.0,61.0,1024.6,1023.1,5.0,3.0,24.0,27.0,0,2,No
4,3.6,19.9,0.0,3.0,10.2,0,30.0,0,11,15.0,11.0,60.0,32.0,1026.6,1021.8,0.0,1.0,11.1,18.8,0,7,No
21,16.7,30.0,0.0,6.4,10.1,0,39.0,0,10,26.0,20.0,78.0,48.0,1016.3,1012.2,2.0,3.0,22.6,27.6,0,7,No
26,10.1,14.6,0.2,0.8,0.9,6,22.0,3,8,9.0,11.0,93.0,85.0,1027.3,1024.8,4.5,4.5,12.2,14.1,0,5,No
14,16.2,28.2,0.0,8.2,7.8,3,41.0,6,6,11.0,24.0,64.0,41.0,1016.9,1013.7,5.0,6.0,19.9,26.7,0,1,No
5,14.2,31.9,0.0,6.922463768115942,12.6,2,52.0,2,6,26.0,19.0,42.0,21.0,1020.5,1015.8,4.5,4.5,20.4,30.6,0,2,No
8,12.5,23.8,0.0,4.6,4.4,1,35.0,3,1,13.0,13.0,77.0,58.0,1011.3,1009.1,8.0,6.0,14.0,21.5,0,2,No
6,18.2,26.9,0.0,5.6,11.5,14,50.0,13,12,20.0,9.0,42.0,23.0,1007.4,1003.7,1.0,5.0,20.1,25.9,0,11,No
6,23.7,40.5,0.0,12.0,10.6,14,52.0,11,15,11.0,28.0,21.0,10.0,1015.5,1011.2,6.0,4.0,32.6,39.4,0,12,No
0,12.2,21.8,1.2,3.0,8.3,9,65.0,9,9,19.0,37.0,79.0,33.0,1009.8,1010.3,7.0,6.0,15.2,21.5,1,8,No
7,14.5,28.2,0.0,6.6,10.6,4,33.0,1,1,15.0,24.0,59.0,51.0,1017.1,1014.2,4.0,2.0,24.4,26.5,0,8,No
10,8.5,11.5,0.3,1.7,2.4,3,28.0,3,6,9.0,15.0,91.0,73.0,1019.0,1014.8,7.0,4.5,9.4,11.0,0,6,No
9,16.4,26.1,0.0,5.8,4.9,3,35.0,8,8,13.0,15.0,65.0,49.0,1007.4,1006.2,8.0,7.0,21.0,24.7,0,12,No
15,16.8,26.6,0.0,5.2,9.6,6,24.0,5,0,6.0,6.0,64.0,52.0,1022.4,1020.3,2.0,3.0,22.0,26.6,0,4,No
21,21.3,32.0,0.0,7.0,11.0,14,41.0,9,14,6.0,31.0,68.0,43.0,1016.4,1012.0,1.0,1.0,27.4,31.3,0,9,No
12,14.7,20.0,0.0,6.922463768115942,7.9,15,35.0,9,9,6.0,17.0,76.0,58.0,1019.9,1019.8,4.5,4.5,15.9,18.5,0,10,No
9,4.7,25.9,0.0,2.6,8.9,7,33.0,4,7,9.0,24.0,40.0,29.0,1023.6,1020.6,1.0,0.0,17.9,24.1,0,5,No
29,12.1,17.1,0.0,10.4,12.4,9,52.0,9,9,28.0,31.0,63.0,56.0,1015.5,1017.9,3.0,1.0,14.2,15.8,0,11,No
15,6.0,19.5,0.0,3.6,10.2,15,15.0,5,13,4.0,4.0,58.0,42.0,1020.1,1016.8,0.0,0.0,12.9,18.9,0,7,No
25,20.2,25.3,0.0,5.4,2.7,4,39.0,1,4,17.0,19.0,79.0,84.0,1015.5,1013.4,7.0,7.0,23.6,23.1,0,12,No
5,10.6,17.9,0.0,6.922463768115942,0.5,12,33.0,10,11,7.0,13.0,93.0,89.0,1024.1,1022.3,8.0,8.0,14.4,15.4,0,6,No
9,8.6,20.8,0.0,3.2,9.1,1,43.0,1,4,19.0,19.0,64.0,44.0,1018.6,1015.1,1.0,2.0,11.5,20.7,0,6,No
25,14.4,20.1,0.0,6.6,12.1,6,33.0,6,6,19.0,19.0,60.0,61.0,1018.1,1016.5,1.0,3.0,18.2,19.1,0,11,No
16,9.7,25.5,0.0,8.0,6.1,11,35.0,14,12,7.0,22.0,66.0,57.0,1011.6,1006.9,3.0,8.0,15.7,23.7,0,12,No
9,13.2,37.7,0.0,9.0,13.1,0,41.0,1,5,17.0,15.0,33.0,11.0,1013.2,1009.4,0.0,0.0,25.9,36.9,0,1,No
23,12.0,17.8,1.8,2.6,7.9,7,37.96875,7,5,22.0,19.0,63.0,63.0,1025.9,1027.5,5.0,5.0,17.2,17.2,1,4,No
8,5.6,25.9,0.0,6.922463768115942,11.0,15,46.0,15,15,6.0,33.0,67.0,23.0,1011.2,1010.0,1.0,4.5,15.7,25.3,0,10,No
21,22.8,31.8,0.0,5.2,9.2,14,30.0,1,11,11.0,22.0,69.0,60.0,1015.7,1011.6,7.0,5.0,27.0,30.0,0,9,No
23,14.0,24.0,0.0,8.0,12.3,7,37.96875,7,7,17.0,28.0,58.0,73.0,1020.9,1016.5,3.0,3.0,21.5,20.5,0,12,No
4,13.7,31.2,0.0,11.2,11.1,2,44.0,0,5,9.0,24.0,37.0,15.0,1010.4,1008.6,2.0,6.0,24.6,29.7,0,12,No
25,14.0,20.1,0.0,2.2,6.8,10,41.0,10,10,20.0,26.0,68.0,71.0,1016.8,1014.9,6.0,5.0,17.3,19.0,0,7,No
20,7.1,17.7,0.0,3.2,8.0,9,44.0,13,9,17.0,19.0,60.0,42.0,1019.9,1018.5,1.0,7.0,11.0,15.9,0,7,No
24,4.1,26.0,0.0,3.4,9.5,9,31.0,7,5,4.0,17.0,88.0,27.0,1024.4,1021.5,3.0,6.0,14.1,24.9,0,4,No
24,10.1,32.6,0.0,5.0,5.4,8,35.0,1,7,7.0,26.0,84.0,49.0,1010.7,1007.1,1.0,7.0,17.1,26.7,0,3,No
9,11.0,28.3,0.0,8.0,11.1,0,54.0,1,10,24.0,11.0,48.0,25.0,1018.3,1013.3,0.0,0.0,19.5,28.3,0,3,No
1,4.9,24.0,0.0,5.6,10.9,3,35.0,5,3,2.0,17.0,38.0,21.0,1024.4,1021.2,3.0,1.0,14.9,22.7,0,5,No
1,2.3,25.7,0.0,3.6,10.3,11,26.0,7,5,0.0,7.0,66.0,23.0,1021.3,1016.0,0.0,0.0,10.9,25.2,0,6,No
7,16.4,26.5,1.0,6.2,7.3,0,48.0,3,0,22.0,35.0,54.0,48.0,1021.6,1018.5,2.0,3.0,23.1,25.5,0,6,No
10,10.0,16.9,0.0,6.0,2.1,5,56.0,15,5,24.0,35.0,88.0,64.0,1010.4,1012.5,8.0,7.0,13.0,14.7,0,9,No
23,16.0,24.5,0.0,7.6,12.6,7,37.96875,0,3,19.0,28.0,57.0,55.0,1024.6,1021.9,0.0,0.0,19.3,20.3,0,1,No
6,12.5,32.4,0.0,9.0,12.9,13,43.0,0,13,7.0,31.0,41.0,16.0,1013.8,1010.1,0.0,2.0,23.1,31.4,0,12,No
26,0.1,13.8,0.8,0.8,5.1,11,22.0,4,10,6.0,11.0,99.0,71.0,1022.0,1019.0,4.5,4.5,2.1,13.5,0,7,No
21,26.3,35.5,0.0,7.2,11.2,14,37.0,14,15,15.0,19.0,68.0,33.0,1012.9,1009.8,2.0,1.0,29.5,34.3,0,10,No
6,1.9,16.7,0.0,1.2,7.1,1,22.0,0,0,15.0,9.0,84.0,59.0,1027.6,1022.8,1.0,2.0,7.4,15.4,0,6,No
14,10.6,30.9,0.0,9.4,12.8,3,39.0,2,3,7.0,28.0,56.0,25.0,1021.2,1017.1,0.0,1.0,16.8,29.1,0,2,No
1,16.1,35.2,0.0,12.2,13.4,1,50.0,1,1,11.0,20.0,31.0,20.0,1011.5,1006.6,1.0,2.0,27.8,33.9,0,12,No
18,9.3,16.9,0.0,12.8,5.5,9,57.0,9,13,22.0,31.0,62.0,43.0,1011.0,1011.3,7.0,7.0,11.4,15.3,0,11,No
2,10.8,21.5,0.0,7.2,10.1,5,50.0,5,5,26.0,20.0,58.0,30.0,1016.0,1014.0,3.0,6.0,13.5,19.3,0,9,No
4,14.6,28.7,0.0,7.0,10.4,2,33.0,0,3,19.0,9.0,52.0,33.0,1020.9,1017.1,1.0,3.0,21.9,28.1,0,4,No
24,13.8,24.2,0.0,6.4,10.6,8,44.0,7,8,24.0,22.0,69.0,43.0,1011.4,1012.5,7.0,5.0,18.3,21.5,0,2,No
6,-0.6,14.8,0.0,1.4,8.8,13,24.0,4,13,6.0,13.0,78.0,47.0,1020.3,1018.4,1.0,1.0,6.5,14.2,0,5,No
2,13.2,32.5,0.0,8.8,12.0,6,30.0,3,8,11.0,9.0,56.0,18.0,1020.4,1017.6,1.0,2.0,17.9,30.3,0,2,No
2,6.9,17.5,0.0,4.0,7.5,11,28.0,11,12,11.0,15.0,89.0,37.0,1012.2,1009.9,5.0,3.0,10.6,17.0,0,6,No
6,3.0,24.9,0.0,4.8,12.1,6,26.0,0,11,6.0,9.0,71.0,21.0,1026.8,1023.7,0.0,1.0,13.3,24.0,0,10,No
20,8.7,19.7,0.0,2.6,10.8,13,28.0,15,0,22.0,11.0,75.0,52.0,1026.4,1022.9,1.0,1.0,11.0,17.9,0,8,No
18,12.3,27.2,0.0,5.0,7.9,7,24.0,4,8,4.0,9.0,85.0,40.0,1011.1,1009.1,3.0,6.0,17.1,25.9,0,2,No
29,14.7,19.1,0.6,3.4,4.8,3,35.0,3,2,17.0,17.0,95.0,75.0,1010.8,1010.5,8.0,8.0,15.2,18.6,0,12,No
9,8.5,20.4,0.0,1.8,6.3,1,28.0,1,4,15.0,11.0,77.0,40.0,1023.6,1020.3,7.0,7.0,13.1,19.9,0,8,No
20,22.0,30.6,0.0,8.0,6.5,3,31.0,6,6,2.0,24.0,84.0,59.0,1019.7,1018.9,7.0,7.0,24.0,28.5,0,3,No
25,19.7,25.0,0.0,6.8,5.9,3,43.0,6,3,20.0,24.0,74.0,56.0,1012.9,1012.0,7.0,7.0,20.9,24.0,0,3,No
20,20.1,27.5,0.0,7.4,11.2,8,57.0,7,0,17.0,22.0,60.0,54.0,1003.4,1002.3,1.0,1.0,22.9,24.6,0,1,No
11,10.7,28.9,0.0,4.2,8.2,15,26.0,7,13,0.0,11.0,49.0,47.0,1018.4,1016.1,2.0,7.0,19.7,24.3,0,4,No
25,13.2,18.8,0.0,1.6,8.5,6,30.0,6,8,7.0,15.0,71.0,63.0,1021.9,1019.8,2.0,1.0,16.6,18.3,0,6,No
20,19.1,25.8,0.0,8.0,9.4,6,46.0,13,0,9.0,24.0,72.0,63.0,1011.7,1009.8,4.5,4.5,22.5,25.4,0,3,No
12,15.8,22.8,0.0,6.2,9.6,5,52.0,5,5,20.0,22.0,52.0,38.0,1018.5,1019.4,4.5,4.5,17.3,21.1,0,1,No
19,13.2,20.9,0.0,13.4,11.2,5,57.0,5,0,20.0,28.0,40.0,42.0,1025.8,1025.1,2.0,2.0,17.2,19.5,0,10,No
26,12.4,26.1,0.0,6.2,12.4,6,41.0,3,8,13.0,26.0,89.0,49.0,1018.8,1019.6,4.5,4.5,17.0,24.6,0,2,No
27,16.1,24.1,0.0,4.6,10.8,3,41.0,6,3,24.0,31.0,42.0,39.0,1018.7,1016.2,1.0,1.0,20.7,21.7,0,7,No
17,9.1,19.5,0.0,3.2,9.5,15,50.0,12,2,4.0,15.0,75.0,47.0,1024.5,1024.5,4.5,4.5,13.0,17.8,0,3,No
10,7.2,20.9,0.2,4.2,5.0,1,43.0,1,4,15.0,22.0,80.0,36.0,1016.3,1009.5,8.0,6.0,10.2,19.6,0,9,No
23,13.2,25.6,0.0,3.6,3.3,7,37.96875,7,15,0.0,4.0,70.0,43.0,1023.7,1021.2,8.0,6.0,16.4,23.5,0,4,No
8,-0.2,13.2,0.0,0.8,3.1,2,24.0,7,6,0.0,7.0,89.0,59.0,1032.3,1029.4,7.0,5.0,5.8,11.9,0,7,No
4,18.3,31.3,0.2,7.4,13.2,6,44.0,0,7,19.0,17.0,59.0,38.0,1010.6,1007.7,3.0,6.0,24.1,29.9,0,12,No
5,12.6,27.7,0.0,6.922463768115942,10.0,9,31.0,0,7,6.0,17.0,43.0,29.0,1026.9,1022.8,4.5,4.5,20.7,26.7,0,4,No
18,5.9,15.4,0.8,0.8,6.8,1,13.0,11,14,2.0,6.0,99.0,49.0,1027.7,1024.9,2.0,3.0,7.8,15.2,0,5,No
21,18.2,31.7,0.0,5.4,10.6,1,39.0,0,0,13.0,26.0,66.0,39.0,1015.1,1011.6,1.0,1.0,24.1,30.7,0,6,No
20,15.8,29.8,0.0,6.4,11.0,7,37.96875,10,12,9.0,35.0,33.0,25.0,1015.4,1009.0,1.0,3.0,23.5,29.2,0,9,No
7,12.7,27.3,0.0,5.8,9.8,2,39.0,6,1,11.0,30.0,53.0,49.0,1017.4,1014.7,0.0,0.0,21.9,23.8,0,8,No
2,14.6,35.3,0.0,8.4,12.8,4,50.0,10,13,28.0,6.0,34.0,21.0,1023.0,1021.0,1.0,1.0,25.5,33.3,0,11,No
19,9.5,19.1,0.0,4.0,9.9,15,52.0,13,13,33.0,22.0,48.0,28.0,1017.2,1016.0,1.0,0.0,13.5,18.1,0,7,No
27,13.1,26.5,0.0,8.0,8.3,0,31.0,8,2,15.0,20.0,59.0,53.0,1016.7,1013.3,1.0,5.0,22.3,25.0,0,7,No
12,7.5,17.5,0.0,3.0,10.3,2,35.0,0,1,17.0,9.0,36.0,36.0,1030.3,1025.6,4.5,4.5,14.2,16.2,0,9,No
28,10.2,18.3,0.0,3.0,6.8,8,48.0,5,7,19.0,24.0,54.0,44.0,1026.3,1024.4,5.0,5.0,13.6,16.7,0,7,No
19,10.8,26.3,0.0,5.4,11.0,4,44.0,14,4,13.0,31.0,46.0,28.0,1017.7,1012.0,3.0,4.0,19.4,23.7,0,9,No
25,17.5,25.0,0.0,6.4,8.9,14,33.0,12,13,11.0,19.0,59.0,58.0,1016.3,1014.2,7.0,5.0,22.1,23.8,0,12,No
27,23.3,29.7,1.4,3.4,6.1,3,48.0,6,3,19.0,28.0,75.0,63.0,1018.1,1015.0,7.0,6.0,26.1,28.0,1,4,No
11,18.9,30.9,0.0,8.0,12.2,5,35.0,7,9,9.0,17.0,66.0,52.0,1015.8,1014.8,2.0,1.0,25.4,27.8,0,2,No
9,0.5,18.6,0.0,0.8,9.4,1,19.0,4,1,13.0,7.0,68.0,39.0,1028.4,1025.5,0.0,1.0,8.1,17.4,0,7,No
26,6.5,24.7,0.0,6.0,13.8,8,33.0,7,7,7.0,17.0,73.0,45.0,1015.0,1012.8,4.5,4.5,16.8,22.5,0,1,No
10,12.6,20.0,0.0,6.4,8.9,6,43.0,7,8,11.0,22.0,69.0,49.0,1015.9,1016.5,7.0,6.0,15.2,18.6,0,3,No
25,22.3,26.1,1.8,3.6,9.1,4,50.0,4,4,28.0,28.0,81.0,80.0,1016.6,1014.7,3.0,7.0,24.8,25.1,1,2,No
9,6.3,22.6,0.0,4.0,11.8,5,43.0,7,9,17.0,35.0,49.0,41.0,1021.0,1017.9,3.0,1.0,18.7,21.7,0,10,No
11,8.7,24.1,0.0,5.4,9.2,10,30.0,1,1,9.0,9.0,53.0,37.0,1017.3,1013.1,1.0,3.0,16.0,23.2,0,8,No
2,5.9,21.7,0.2,3.0,9.8,7,24.0,6,6,9.0,11.0,71.0,33.0,1023.9,1021.2,0.0,1.0,10.7,21.1,0,5,No
11,3.1,16.3,0.0,2.6,7.2,10,24.0,7,0,0.0,6.0,89.0,43.0,1029.9,1025.0,7.0,7.0,7.4,15.7,0,7,No
19,9.8,19.6,0.0,3.2,5.1,12,35.0,14,15,13.0,17.0,61.0,38.0,1021.5,1017.1,8.0,2.0,12.6,19.0,0,8,No
10,11.4,28.8,0.0,8.0,12.5,3,31.0,0,2,15.0,11.0,64.0,28.0,1019.2,1016.1,2.0,4.5,16.0,26.9,0,1,No
11,12.2,32.7,0.0,9.0,10.4,5,28.0,6,7,9.0,7.0,55.0,23.0,1009.3,1004.9,6.0,2.0,20.7,31.9,0,12,No
0,3.9,16.3,0.0,3.6,8.1,5,31.0,9,5,9.0,19.0,79.0,45.0,1027.4,1025.5,0.0,5.0,8.6,15.6,0,7,No
22,4.7,18.2,0.0,4.0,10.2,13,41.0,13,5,20.0,17.0,42.0,26.0,1018.0,1016.9,0.0,1.0,13.8,17.6,0,5,No
10,12.1,32.7,0.0,6.4,13.0,10,33.0,4,15,17.0,11.0,35.0,8.0,1015.7,1013.3,2.0,3.0,20.3,30.7,0,1,No
21,22.6,32.4,0.0,5.0,10.1,11,33.0,2,12,11.0,24.0,67.0,63.0,1013.3,1009.8,1.0,6.0,27.8,30.6,0,8,No
9,12.7,23.5,0.0,4.0,5.6,7,33.0,10,5,7.0,22.0,77.0,64.0,1022.7,1021.7,5.0,6.0,20.0,22.4,0,4,No
1,15.8,35.5,0.0,11.2,12.5,1,39.0,4,14,13.0,15.0,33.0,21.0,1010.1,1004.0,1.0,5.0,30.1,34.8,0,11,No
23,12.0,20.8,0.0,1.0,8.2,7,37.96875,4,2,6.0,7.0,68.0,49.0,1013.6,1009.7,8.0,2.0,15.0,19.8,0,5,No
4,0.8,14.4,0.0,3.0,9.2,5,39.0,7,9,2.0,24.0,70.0,30.0,1026.7,1023.9,0.0,0.0,7.2,13.8,0,7,No
20,11.1,19.1,1.0,2.4,8.7,7,37.96875,13,6,19.0,15.0,85.0,60.0,1027.0,1024.3,2.0,7.0,12.3,18.6,0,6,No
10,7.4,13.5,0.6,0.2,4.3,9,41.0,13,7,20.0,15.0,95.0,89.0,1022.0,1021.6,8.0,7.0,9.2,10.2,0,6,No
6,5.1,15.9,0.0,0.2,6.9,13,17.0,7,9,0.0,9.0,99.0,64.0,1021.7,1019.3,8.0,2.0,7.9,15.4,0,8,No
15,15.8,22.6,1.6,4.0,3.4,0,24.0,0,0,11.0,9.0,52.0,52.0,1025.9,1022.2,7.0,7.0,21.8,21.2,1,10,No
28,14.5,26.0,0.0,4.0,10.3,4,31.0,12,10,7.0,24.0,60.0,61.0,1021.1,1018.6,0.0,0.0,22.5,24.8,0,4,No
3,20.6,39.4,0.0,12.8,10.3,4,50.0,1,9,17.0,4.0,48.0,25.0,1013.4,1009.4,1.0,6.0,28.1,35.6,0,1,No
5,3.4,20.5,0.0,6.922463768115942,8.9,7,17.0,9,9,6.0,4.0,93.0,43.0,1022.4,1017.7,2.0,1.0,10.7,20.0,0,8,No
9,3.3,20.2,0.0,1.4,8.9,13,24.0,10,13,13.0,11.0,72.0,47.0,1028.4,1026.5,1.0,1.0,10.3,18.8,0,6,No
5,13.5,21.0,0.0,6.922463768115942,5.8,9,35.0,5,5,9.0,13.0,70.0,55.0,1017.3,1016.1,7.0,6.0,17.9,20.9,0,10,No
15,19.4,30.2,0.4,6.8,12.9,1,26.0,5,1,2.0,13.0,64.0,56.0,1014.7,1011.7,4.0,2.0,25.8,28.2,0,12,No
9,5.1,19.8,0.0,2.2,9.2,1,50.0,1,0,13.0,31.0,69.0,44.0,1028.1,1025.4,1.0,1.0,13.7,19.4,0,6,No
20,18.3,29.6,0.0,8.0,13.1,1,28.0,15,0,9.0,19.0,63.0,59.0,1015.4,1013.4,3.0,3.0,23.4,25.5,0,12,No
20,22.6,32.6,0.0,8.2,9.6,7,37.96875,13,0,7.0,15.0,77.0,64.0,1013.6,1008.8,3.0,2.0,25.0,29.2,0,1,No
5,15.7,31.8,0.0,6.922463768115942,13.0,5,46.0,2,7,24.0,20.0,50.0,24.0,1018.0,1014.2,0.0,1.0,18.8,31.2,0,1,No
25,16.0,20.3,0.0,3.8,4.0,4,48.0,4,10,20.0,19.0,58.0,73.0,1023.2,1020.2,8.0,7.0,18.0,19.1,0,6,No
5,15.1,23.5,0.0,6.922463768115942,6.0,7,37.96875,10,1,15.0,20.0,49.0,31.0,1019.4,1015.4,4.0,5.0,15.9,22.3,0,6,No
24,10.6,20.2,0.0,4.4,8.0,8,59.0,6,8,33.0,35.0,51.0,46.0,1025.1,1024.4,6.0,6.0,15.0,18.3,0,2,No
14,12.0,20.3,0.0,4.4,3.3,3,30.0,5,6,9.0,15.0,87.0,59.0,1015.2,1012.7,7.0,7.0,13.4,19.6,0,10,No
17,1.4,11.9,0.0,1.4,8.5,14,24.0,12,14,17.0,11.0,78.0,51.0,1025.7,1022.2,1.0,1.0,4.1,11.8,0,8,No
1,0.4,19.0,0.0,5.0,10.0,3,35.0,7,2,0.0,20.0,45.0,26.0,1028.6,1025.5,0.0,1.0,10.4,18.5,0,6,No
21,21.9,34.8,0.0,5.0,10.7,10,44.0,8,12,7.0,28.0,66.0,49.0,1015.2,1011.1,0.0,1.0,27.4,30.3,0,9,No
25,10.8,18.1,0.6,3.0,6.1,0,35.0,0,2,17.0,20.0,63.0,58.0,1023.6,1020.9,7.0,7.0,15.2,16.6,0,8,No
4,14.0,30.9,0.0,8.8,11.5,2,48.0,3,3,13.0,20.0,52.0,22.0,1017.7,1013.5,0.0,1.0,19.8,29.5,0,3,No
23,17.6,21.6,0.2,4.4,4.8,7,37.96875,7,3,9.0,26.0,79.0,88.0,1018.5500000000002,1015.9320578512396,7.0,8.0,19.8,18.5,0,3,No
