Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Total_Promotions,Children_Number,Total_Spent,Total_Purchases
2,1,57183.0,464,5,64,7,0,70,8,9,1,7,8,0,56,0,2,610,17
2,0,23748.0,6,6,29,12,15,8,3,2,1,3,8,0,54,0,1,76,6
1,1,66303.0,1090,12,96,16,12,60,4,3,4,11,8,0,51,1,1,1286,18
2,1,37368.0,3,2,11,2,2,10,1,1,0,2,6,0,47,1,1,30,3
1,1,40800.0,24,0,27,8,30,10,2,3,0,3,7,1,58,0,3,99,6
1,0,71847.0,737,21,106,55,63,210,0,6,7,9,3,0,44,1,0,1192,22
1,1,46149.0,254,6,71,4,0,27,5,5,1,7,5,0,47,0,1,362,13
1,1,78687.0,817,185,687,145,55,241,1,4,6,8,2,0,39,1,0,2130,18
0,0,49118.0,620,54,239,99,98,119,2,9,7,10,7,0,51,2,0,1229,26
2,1,37633.0,13,4,20,0,0,1,2,1,0,3,9,0,65,0,2,38,4
2,1,39767.0,113,61,204,34,26,47,2,7,1,7,8,0,71,0,0,485,15
0,1,26997.0,7,23,78,133,49,144,2,4,2,5,7,0,71,0,0,434,11
1,0,33986.0,16,2,18,2,1,5,1,1,0,3,7,0,52,0,1,44,4
2,1,57091.0,462,0,24,6,0,4,2,9,2,5,7,0,50,1,1,496,16
0,1,46831.0,22,2,10,6,4,34,2,1,2,2,4,0,53,0,2,78,5
2,1,83151.0,968,147,842,137,42,210,1,5,7,10,2,0,50,3,0,2346,22
1,1,52531.0,283,112,151,51,72,125,2,7,2,10,6,0,51,0,0,794,19
1,1,15759.0,1,2,5,6,0,3,1,1,0,2,7,0,66,0,0,17,3
1,0,22804.0,14,1,7,2,1,1,1,2,0,2,9,0,51,0,1,26,4
0,1,43050.0,30,5,24,6,3,8,2,2,0,4,5,0,49,0,1,76,6
2,0,42997.0,4,0,5,0,1,5,1,1,0,2,7,0,45,0,2,15,3
2,0,48918.0,52,0,9,0,0,1,2,1,0,4,4,0,59,0,2,62,5
2,1,60033.0,62,1,57,19,11,48,2,2,1,5,2,0,68,0,1,198,8
2,1,34043.0,20,2,14,3,0,10,1,2,0,2,9,0,44,0,1,49,4
1,1,57811.0,545,7,114,37,21,78,5,7,2,11,5,0,56,1,1,802,20
1,1,78569.0,558,79,622,207,175,95,1,4,6,4,1,0,76,1,0,1736,14
1,0,7500.0,6,5,4,13,4,25,4,2,1,3,6,0,44,0,2,57,6
2,1,157733.0,39,1,9,2,0,8,0,1,0,1,1,0,51,0,1,59,2
1,1,94384.0,1111,24,790,160,45,172,0,5,8,5,2,0,69,3,0,2302,18
0,1,23148.0,4,6,8,6,3,10,1,2,0,3,7,0,37,0,0,37,5
1,0,44267.0,183,5,65,3,5,49,5,5,2,4,9,0,52,0,2,310,11
1,1,71626.0,546,72,376,94,145,72,1,5,5,8,3,0,43,1,0,1305,18
1,1,60894.0,606,7,155,10,0,54,5,10,3,8,7,0,56,0,1,832,21
1,1,50200.0,266,6,51,8,6,64,6,7,1,5,8,0,46,0,2,401,13
2,1,81051.0,1142,29,249,38,29,14,1,5,5,12,2,0,57,2,0,1501,22
1,1,65169.0,1074,0,69,0,0,46,1,10,4,13,6,0,40,4,0,1189,27
1,1,59868.0,771,51,154,54,10,154,7,11,2,12,6,0,50,0,1,1194,25
2,1,65695.0,371,32,189,0,58,6,2,5,4,10,4,0,62,0,1,656,19
2,0,64857.0,556,14,717,210,0,43,1,7,5,10,4,0,66,0,0,1540,22
2,1,45143.0,202,5,74,11,5,14,3,6,1,5,7,0,57,0,1,311,12
0,1,74805.0,209,162,209,41,162,37,5,4,7,10,2,0,67,0,1,820,21
0,1,59060.0,35,40,111,36,40,12,3,3,1,7,4,0,33,0,1,274,11
2,0,27238.0,37,0,17,0,0,3,3,3,0,3,9,0,60,0,2,57,6
1,1,47009.0,171,45,73,59,10,90,4,3,2,8,4,0,57,0,1,448,13
0,1,46094.0,12,2,20,3,2,5,1,1,0,3,7,0,49,0,2,44,4
1,1,40321.0,44,4,21,6,0,27,2,3,0,3,7,0,50,0,2,102,6
1,1,37235.0,20,2,9,4,6,20,1,1,1,2,4,0,38,0,1,61,4
2,1,81843.0,779,86,537,34,69,138,1,5,9,12,3,0,62,0,0,1643,26
2,1,46692.0,170,6,97,24,12,88,3,6,1,5,6,0,64,0,1,397,12
1,1,77382.0,491,48,231,112,105,134,2,5,7,12,1,0,54,1,1,1121,24
1,0,37774.0,173,8,107,7,2,176,4,7,2,3,9,1,45,1,2,473,12
0,1,18393.0,7,10,13,16,0,4,2,3,0,3,8,0,48,0,1,50,6
2,1,72828.0,1205,0,235,19,14,205,6,6,3,13,7,0,60,0,1,1678,22
1,1,24711.0,10,7,25,6,3,7,1,3,0,3,7,0,40,0,0,58,6
2,1,45503.0,97,4,44,6,1,18,1,3,1,4,5,0,47,0,1,170,8
2,0,6560.0,67,11,26,4,3,262,0,1,0,1,17,0,40,0,0,373,2
2,1,71604.0,345,53,528,98,75,97,1,8,3,5,4,0,77,1,0,1196,16
1,1,27244.0,6,5,17,3,24,46,2,2,2,2,7,0,43,0,1,101,6
1,1,48752.0,73,57,100,71,15,0,5,6,1,5,9,0,53,0,2,316,12
1,1,71434.0,711,36,217,172,96,168,3,7,4,7,4,0,60,2,1,1400,18
1,0,90842.0,774,70,118,182,187,93,1,4,9,13,1,0,74,0,0,1424,26
2,1,88097.0,163,0,480,0,126,75,1,6,5,8,9,0,44,3,1,844,19
1,1,51948.0,82,33,54,71,30,41,2,5,2,4,5,0,47,0,1,311,11
1,1,71853.0,358,108,413,141,97,32,1,2,8,6,1,0,40,0,0,1149,16
2,1,35876.0,66,2,40,4,3,14,1,3,1,3,6,0,39,0,0,129,7
1,0,40049.0,13,6,7,0,3,3,1,1,0,3,6,0,70,0,1,32,4
1,0,39660.0,139,13,78,20,13,36,3,7,1,3,9,0,40,0,1,299,11
1,1,50127.0,274,0,21,4,6,15,1,5,1,6,6,0,60,1,1,320,12
2,1,43263.0,262,6,61,0,10,102,3,5,2,6,5,0,45,0,1,441,13
2,1,62845.0,1099,0,45,0,0,34,11,3,4,10,8,0,73,1,2,1178,17
1,1,18929.0,32,0,8,23,4,18,1,1,0,4,6,0,32,0,0,85,5
0,0,24367.0,2,4,2,0,11,5,1,1,0,2,9,0,40,0,1,24,3
1,0,33249.0,6,10,21,19,14,42,2,2,1,3,6,0,47,0,1,112,6
0,1,26887.0,6,7,4,3,4,6,1,1,0,3,6,0,63,0,1,30,4
2,1,50150.0,135,46,92,65,61,11,2,5,2,7,5,0,39,0,0,410,14
1,1,62061.0,641,7,84,0,30,38,3,10,4,7,6,0,46,1,1,800,21
2,0,85696.0,714,76,395,116,0,12,1,4,6,9,1,0,60,0,0,1313,19
2,1,76542.0,794,73,573,0,29,14,1,4,8,10,2,0,66,0,0,1483,22
1,0,70515.0,420,0,452,182,64,140,1,6,6,4,2,0,29,0,0,1258,16
1,1,18227.0,1,2,7,4,3,11,1,0,1,2,8,0,35,0,1,28,3
1,1,69139.0,86,12,75,33,15,6,1,4,1,5,4,0,57,0,1,227,10
1,1,69109.0,823,25,459,124,29,95,1,6,6,7,4,0,40,1,0,1555,19
1,0,69627.0,231,161,215,171,30,53,2,8,2,11,5,0,60,0,1,861,21
1,1,38136.0,8,15,27,0,20,33,2,3,1,2,8,0,44,1,1,103,6
2,0,62159.0,182,17,259,77,70,29,1,6,2,10,4,0,76,0,0,634,18
1,0,80695.0,557,129,984,193,37,18,1,5,8,5,2,0,59,0,0,1918,18
2,0,33316.0,79,1,31,4,4,12,3,2,1,4,6,0,51,0,2,131,7
1,1,58554.0,368,24,68,38,0,88,6,8,2,6,7,0,54,0,2,586,16
0,1,17256.0,6,4,14,8,8,22,2,2,1,2,8,0,30,1,1,62,5
1,0,53034.0,160,15,196,15,11,50,8,6,1,7,8,0,48,0,2,447,14
0,1,52203.0,488,21,238,56,108,28,1,8,7,11,6,0,72,0,0,939,26
0,0,59601.0,691,7,69,0,7,23,4,2,2,7,8,0,45,1,1,797,11
2,0,75154.0,543,10,205,160,143,82,1,6,3,6,3,0,64,0,1,1143,15
1,0,47025.0,254,7,108,20,0,26,3,6,3,5,6,0,46,0,1,415,14
1,1,37971.0,5,4,10,2,2,7,1,1,0,3,8,0,49,0,1,30,4
2,0,41335.0,112,19,21,16,14,5,3,4,1,4,7,0,54,0,1,187,9
1,1,67267.0,134,11,59,15,2,30,1,3,2,5,2,0,64,0,1,251,10
1,0,57338.0,143,6,52,11,8,17,2,4,1,5,5,0,47,0,1,237,10
0,1,50523.0,51,4,24,4,7,1,2,2,0,4,6,0,62,0,2,91,6
2,0,35791.0,27,0,5,0,0,3,2,1,0,3,8,0,57,0,3,35,4
2,0,50611.0,459,0,24,6,0,4,6,4,5,7,6,0,62,1,1,493,16
2,1,56242.0,689,8,167,11,8,88,5,8,4,11,6,0,53,0,1,971,23
1,0,48904.0,283,10,38,0,13,27,4,7,2,4,8,0,62,0,1,371,13
1,0,56243.0,347,0,35,4,3,7,6,4,2,8,5,0,47,0,3,396,14
1,1,21355.0,5,13,14,0,5,31,2,2,1,2,6,0,37,1,1,68,5
2,1,57420.0,280,0,18,0,0,24,3,5,1,6,7,0,51,1,1,322,12
2,1,51381.5,187,5,65,26,20,14,2,4,2,6,5,0,52,0,1,317,12
2,0,46390.0,95,14,64,2,9,38,1,4,2,3,7,0,67,0,1,222,9
0,1,54342.0,84,10,34,11,10,28,4,3,1,4,6,0,66,0,2,177,8
1,1,51381.5,19,4,12,2,2,6,1,1,0,3,5,0,64,0,2,45,4
0,0,51381.5,5,1,9,2,0,4,1,1,0,2,7,0,58,0,2,21,3
1,1,20895.0,18,3,17,3,0,4,1,2,0,3,9,0,49,0,1,45,5
1,1,92344.0,992,24,694,51,19,119,0,5,10,5,1,0,74,2,0,1899,20
2,1,51381.5,25,1,13,0,0,3,1,1,0,3,7,0,50,0,1,42,4
0,1,26907.0,9,1,7,0,3,2,2,1,0,3,7,0,46,0,2,22,4
1,1,44964.0,19,1,17,2,0,2,1,1,0,3,8,0,42,0,2,41,4
1,1,75507.0,709,93,374,104,80,80,1,8,6,6,3,0,43,0,0,1440,20
2,1,53761.0,158,0,76,13,7,71,6,4,4,3,5,0,50,0,2,325,11
1,1,22682.0,10,14,29,4,2,36,3,2,1,4,4,0,49,0,1,95,7
2,1,38887.0,25,1,13,0,0,3,1,1,0,3,7,0,50,0,1,42,4
0,0,41658.0,8,4,12,15,4,29,2,1,1,2,4,0,47,0,2,72,4
2,1,29791.0,14,0,6,0,0,0,2,2,0,3,5,0,50,0,1,20,5
2,1,63915.0,622,7,115,30,0,15,2,6,3,12,5,0,66,0,2,789,21
1,0,39996.0,11,0,3,0,0,1,1,1,0,2,6,0,48,0,2,15,3
1,0,26759.0,25,3,16,8,5,2,2,2,1,3,6,0,50,0,1,59,6
2,0,63841.0,635,15,100,20,7,131,1,9,3,9,6,0,54,0,1,908,21
2,1,51039.0,100,64,79,65,0,109,2,6,2,4,7,0,53,0,2,417,12
1,1,60544.0,201,2,43,3,5,35,4,5,1,5,6,0,61,0,2,289,11
1,1,65685.0,642,14,49,0,7,57,1,9,2,9,5,0,50,0,1,769,20
1,1,37716.0,97,1,41,6,2,41,2,4,1,3,7,0,69,0,1,188,8
1,0,36864.0,204,5,39,17,0,89,3,5,2,4,8,0,65,0,1,354,11
2,1,44511.0,513,7,133,46,14,14,6,8,4,8,8,0,52,0,1,727,20
2,1,36947.0,88,3,21,4,1,29,4,3,0,4,9,0,55,0,2,146,7
2,1,47352.0,172,12,112,8,0,15,4,6,1,5,7,0,71,0,1,319,12
2,1,67087.0,329,35,222,130,35,43,2,7,5,8,4,0,69,0,1,794,20
1,1,57045.0,296,13,104,11,13,17,3,4,2,9,3,0,72,0,1,454,15
2,0,36957.0,100,2,16,2,1,31,4,3,2,2,9,0,69,0,2,152,7
2,1,69389.0,422,7,238,69,46,15,1,7,2,12,4,0,45,0,1,797,21
1,1,80134.0,1218,16,272,104,0,80,2,5,3,6,6,0,50,3,1,1690,14
2,1,43142.0,5,1,7,2,1,4,1,1,0,2,7,0,53,0,2,20,3
1,1,80589.0,507,93,520,242,40,26,1,5,10,5,1,0,78,1,0,1428,20
1,0,34412.0,52,12,50,4,36,55,3,5,0,3,9,0,32,0,1,209,8
1,0,57537.0,191,56,139,51,8,100,4,4,3,8,4,0,43,0,1,545,15
0,1,22634.0,2,23,11,8,6,46,1,2,1,2,8,0,56,0,0,96,5
1,1,51315.0,68,28,39,16,30,41,1,2,2,5,2,0,74,0,0,222,9
1,1,36026.0,20,4,10,6,4,17,2,2,0,3,6,0,50,0,3,61,5
1,1,24639.0,20,3,16,0,4,1,3,2,0,4,6,0,49,0,2,44,6
2,1,34578.0,7,0,1,0,0,0,1,1,0,2,6,0,50,0,3,8,3
0,0,65704.0,279,172,74,38,8,246,1,2,10,10,1,0,50,0,0,817,22
1,0,63810.0,977,12,253,16,12,101,4,4,3,12,8,0,56,1,1,1371,19
2,1,54132.0,30,1,8,0,0,3,1,1,0,3,7,0,53,0,1,42,4
1,1,18690.0,6,1,7,23,4,19,1,1,1,2,8,0,63,0,0,60,4
1,1,28164.0,3,18,26,11,8,12,3,2,0,4,7,0,52,0,1,78,6
2,1,34596.0,14,0,2,0,0,7,1,1,0,2,8,0,48,0,1,23,3
2,1,43269.0,10,1,7,0,0,1,1,1,0,2,8,0,50,0,1,19,3
0,0,38741.0,7,10,17,8,6,13,2,2,0,3,7,0,64,0,2,61,5
1,0,31907.0,33,87,64,175,16,74,1,6,1,6,7,0,50,0,0,449,13
2,1,27100.0,12,0,13,2,0,10,1,1,0,3,7,0,39,0,1,37,4
0,0,31163.0,2,3,10,11,2,10,1,1,0,3,6,0,49,0,1,38,4
1,1,92533.0,693,21,118,110,147,42,1,6,5,11,2,0,37,2,0,1131,22
1,0,34853.0,9,3,15,2,3,2,2,2,0,3,6,0,49,0,2,34,5
1,0,70844.0,129,26,67,3,67,2,5,6,1,5,7,0,55,0,2,294,12
0,1,31086.0,16,2,11,3,0,16,2,1,1,2,8,0,43,1,2,48,4
1,1,60544.0,201,2,43,3,5,35,4,5,1,5,6,0,61,0,2,289,11
0,1,20491.0,5,4,5,4,2,10,1,0,1,2,7,0,36,0,0,30,3
1,1,42523.0,14,36,11,3,26,35,1,1,1,4,2,0,58,0,0,125,6
1,1,39922.0,29,12,59,19,1,36,2,3,0,4,8,0,39,0,1,156,7
1,1,33402.0,26,2,19,10,5,8,3,2,1,3,8,0,70,0,2,70,6
2,1,36408.0,9,1,4,3,2,3,1,1,0,2,6,0,73,0,2,22,3
1,1,21645.0,14,0,23,4,5,19,3,3,0,3,9,0,43,0,1,65,6
2,0,78427.0,972,19,595,180,26,138,3,3,7,10,3,0,74,1,0,1930,20
1,1,82657.0,966,168,672,246,105,126,1,7,5,10,4,0,76,2,0,2283,22
1,1,51876.0,99,27,102,28,48,6,1,2,2,8,1,0,64,0,0,310,12
0,1,78041.0,482,35,553,72,160,17,1,4,4,9,2,0,51,0,0,1319,17
1,1,52852.0,714,8,99,11,0,47,4,10,7,5,8,0,65,1,1,879,22
2,1,70038.0,587,54,348,71,54,130,1,4,4,8,2,0,40,0,0,1244,16
0,1,69401.0,399,27,159,58,8,39,4,4,4,5,2,0,49,0,1,690,13
1,1,46053.0,56,10,92,19,7,25,3,3,2,4,5,0,50,0,1,209,9
1,1,77343.0,227,151,573,98,54,31,1,3,4,9,1,0,57,0,0,1134,16
1,0,73892.0,703,102,601,0,58,43,1,3,11,8,1,0,69,0,0,1507,22
2,0,40304.0,37,0,17,0,0,3,1,2,0,3,7,0,55,0,1,57,5
2,1,32727.0,167,13,180,86,13,70,2,7,3,5,8,0,57,0,0,529,15
1,1,68695.0,458,81,356,106,50,40,1,4,4,7,2,0,53,0,0,1091,15
1,0,43300.0,91,3,52,2,1,31,3,4,0,4,8,0,51,0,1,180,8
1,1,26290.0,15,8,16,11,5,22,4,2,0,4,6,0,50,0,2,77,6
1,0,93790.0,1302,68,731,89,114,45,0,6,7,12,2,0,52,3,0,2349,25
2,1,38410.0,153,64,123,116,64,14,2,5,2,9,6,0,48,0,0,534,16
2,0,64866.0,508,5,21,7,5,10,4,7,3,7,5,0,72,1,1,556,17
1,1,57957.0,290,59,177,77,5,29,7,4,6,8,3,1,63,0,1,637,18
2,1,46015.0,38,0,2,0,0,6,1,1,0,3,7,0,67,2,2,46,4
1,1,16531.0,2,13,6,7,5,11,3,3,0,3,7,0,44,0,1,44,6
2,1,28072.0,30,0,10,2,0,5,1,1,0,3,7,0,36,0,1,47,4
2,0,49476.0,386,23,95,54,41,196,4,2,11,5,2,0,59,0,1,795,18
1,1,50725.0,443,10,75,0,10,48,4,8,1,8,8,0,69,0,1,586,17
1,1,83844.0,901,31,345,75,31,191,1,4,4,11,1,0,70,1,0,1574,19
2,1,41145.0,9,0,3,0,0,1,1,0,0,3,3,0,72,0,2,13,3
1,1,67419.0,846,84,352,91,56,42,4,9,4,8,5,0,52,0,1,1471,21
0,1,23162.0,8,3,9,19,4,22,3,1,1,3,6,0,52,0,2,65,5
1,1,34380.0,72,7,58,13,1,24,4,4,1,3,8,0,45,0,1,175,8
1,0,34704.0,29,0,5,0,1,5,1,1,0,3,5,0,56,0,1,40,4
2,1,94871.0,169,24,553,188,0,144,1,8,5,4,7,0,53,2,2,1078,17
1,1,65148.0,460,35,422,33,12,153,2,6,6,7,4,0,64,0,1,1115,19
1,1,39898.0,69,8,26,12,7,12,2,3,0,4,7,0,68,0,1,134,7
2,0,64857.0,556,14,717,210,0,43,1,7,5,10,4,0,66,0,0,1540,22
2,1,59892.0,73,0,13,0,1,0,1,2,1,3,3,0,52,0,1,87,6
2,0,41020.0,112,1,54,7,7,36,1,3,2,4,3,0,35,0,0,217,9
2,1,57072.0,944,0,60,0,0,30,2,7,5,13,5,0,61,1,1,1034,25
1,0,60474.0,265,199,303,234,9,170,7,10,2,12,7,0,43,0,1,1180,24
1,1,62807.0,526,28,135,10,21,99,3,5,3,12,5,0,62,0,1,819,20
0,1,19414.0,2,3,12,3,5,7,1,1,0,3,8,0,41,0,1,32,4
1,1,19107.0,2,4,9,10,5,16,2,1,0,3,7,0,42,0,1,46,4
0,1,75484.0,378,97,259,197,194,34,2,7,3,6,4,0,46,0,1,1159,16
2,0,70379.0,553,25,142,65,67,8,3,6,3,13,4,0,46,0,1,860,22
2,1,79419.0,751,127,687,20,15,31,1,4,6,4,2,0,52,0,0,1631,14
2,1,64014.0,406,0,30,0,0,8,7,8,2,5,7,0,76,1,3,444,15
1,1,76998.0,1449,89,161,69,35,107,2,11,8,8,6,0,67,1,1,1910,27
2,1,49854.0,123,17,171,39,0,30,5,6,2,5,6,0,50,0,1,380,13
2,1,60585.0,267,42,309,55,42,21,10,7,4,9,5,0,51,0,2,736,20
2,0,42873.0,209,0,40,3,2,15,4,6,1,4,8,0,72,0,2,269,11
1,1,87679.0,1259,172,815,97,148,33,1,7,11,10,4,0,34,3,0,2524,28
1,1,57867.0,344,35,178,15,23,17,7,7,2,9,6,0,44,0,1,612,18
1,1,35765.0,22,3,30,0,5,15,2,2,0,4,6,0,32,0,1,75,6
1,1,65492.0,247,161,295,210,85,47,2,4,7,13,2,0,63,0,0,1045,24
1,0,32952.0,38,0,12,3,1,1,1,2,0,3,7,0,45,0,1,55,5
2,1,53374.0,896,10,101,13,10,34,6,4,2,9,9,0,53,1,1,1064,15
1,1,71706.0,931,56,253,91,98,14,4,9,5,7,5,0,63,0,1,1443,21
1,1,68487.0,758,12,385,33,89,89,1,9,7,13,4,0,34,0,0,1366,29
2,1,53253.0,216,9,57,20,9,125,7,4,3,5,5,0,47,0,2,436,12
0,0,31163.0,2,3,10,11,2,10,1,1,0,3,6,0,49,0,1,38,4
1,1,42014.0,244,15,108,4,15,50,6,7,1,6,8,0,45,0,1,436,14
2,1,54108.0,539,6,91,8,6,97,13,8,2,9,8,0,49,0,2,747,19
2,0,49667.0,1181,26,120,17,13,39,2,5,10,5,8,0,67,1,0,1396,20
2,1,63206.0,750,8,125,11,8,26,1,4,3,6,2,0,48,1,0,928,13
2,1,57136.0,306,5,109,21,109,92,9,5,2,10,6,0,50,0,2,642,17
0,1,46772.0,350,104,189,197,151,57,6,11,8,5,8,0,47,1,1,1048,24
2,1,78931.0,331,197,170,58,152,35,1,2,8,13,1,0,51,0,0,943,23
1,1,53977.0,620,16,165,0,24,82,5,5,5,12,5,0,64,0,1,907,22
1,1,84219.0,434,137,400,45,137,45,1,3,4,10,1,0,34,0,0,1198,17
2,0,46098.0,57,0,27,0,0,36,4,3,2,2,8,0,47,0,2,120,7
1,1,73538.0,811,76,428,99,137,107,3,10,4,9,7,0,57,0,1,1658,23
1,1,79529.0,423,42,706,73,197,197,1,4,8,9,2,0,36,0,0,1638,21
0,1,20981.0,2,12,10,6,13,30,1,3,1,2,8,0,45,0,0,73,6
1,0,51766.0,60,51,87,6,20,51,2,4,2,4,5,0,42,0,1,275,10
1,1,55759.0,675,0,85,10,7,77,5,10,3,8,8,0,60,0,1,854,21
1,1,33039.0,30,8,12,8,8,12,1,2,0,4,5,0,44,0,1,78,6
2,1,37787.0,40,1,40,4,3,18,1,3,0,3,8,0,50,0,1,106,6
1,0,27242.0,3,17,26,20,1,39,2,2,0,3,9,0,52,0,1,106,5
2,0,87188.0,910,111,724,49,74,55,1,10,2,6,3,0,39,0,0,1923,18
1,1,69930.0,252,98,827,219,70,196,1,4,5,12,3,0,51,0,0,1662,21
1,0,37697.0,34,6,21,11,4,8,1,2,1,3,6,0,46,0,1,84,6
2,1,37401.0,19,3,19,3,1,3,2,2,0,3,7,0,49,0,1,48,5
1,0,3502.0,2,1,1,0,0,1,0,0,0,0,14,0,49,0,1,5,0
1,1,58597.0,490,0,184,10,28,21,12,7,4,9,7,0,46,0,2,733,20
2,0,82032.0,332,194,377,149,125,57,0,4,6,7,1,0,74,0,0,1234,17
1,1,28087.0,53,8,17,13,0,21,3,2,2,2,7,0,64,0,2,112,6
2,0,74004.0,784,48,560,42,176,48,1,4,6,4,3,0,35,2,0,1658,14
1,1,19740.0,7,11,3,10,4,20,2,1,1,3,5,0,62,0,1,55,5
0,1,57036.0,1171,43,219,19,14,47,4,6,3,13,9,0,47,1,1,1513,22
0,1,53083.0,215,7,33,3,0,13,6,5,1,5,7,0,64,1,2,271,11
2,1,69283.0,674,62,134,0,26,8,4,7,3,13,5,0,47,0,1,904,23
2,0,46098.0,57,0,27,0,0,36,4,3,2,2,8,0,47,0,2,120,7
0,1,23331.0,5,36,7,0,10,45,2,3,0,3,8,0,34,0,1,103,6
0,0,23331.0,104,20,101,24,15,5,6,5,1,5,9,0,34,0,1,269,11
1,0,9255.0,9,0,7,2,0,4,1,1,1,2,8,0,33,0,1,22,4
2,0,67786.0,431,82,441,80,20,102,1,3,6,6,1,0,63,0,0,1156,15
2,1,71969.0,1000,0,76,0,0,10,3,3,4,9,8,0,51,1,1,1086,16
2,0,59235.0,448,40,469,80,0,91,3,11,2,12,7,0,55,0,1,1128,25
1,1,31928.0,33,4,24,4,2,5,2,3,0,4,7,0,33,0,1,72,7
2,1,74881.0,505,72,270,36,27,54,4,9,2,12,5,0,61,0,2,964,23
1,1,65819.0,267,38,701,149,165,63,1,5,4,10,3,0,44,0,0,1383,19
2,0,51411.0,14,0,3,0,0,1,1,0,0,3,5,0,69,0,3,18,3
1,0,51983.0,631,0,115,10,7,30,3,9,2,10,7,0,58,0,1,793,21
2,1,42386.0,65,4,16,0,4,11,1,3,0,3,8,0,36,0,1,100,6
0,1,30390.0,10,12,12,25,1,20,1,2,0,3,6,0,35,0,0,80,5
1,0,30983.0,51,4,50,12,1,49,1,4,0,3,8,0,59,0,0,167,7
1,0,66033.0,293,35,179,46,59,65,2,8,3,7,7,0,65,0,1,677,18
0,1,37284.0,11,1,2,2,1,6,1,0,0,3,6,0,47,0,2,23,3
2,0,57530.0,50,1,27,6,7,1,1,1,1,4,1,0,71,0,1,92,6
0,1,76800.0,173,26,255,35,71,81,1,4,4,7,1,0,57,0,0,641,15
1,1,63943.0,423,184,368,13,97,21,1,6,4,6,5,0,66,0,1,1106,16
1,1,76081.0,292,30,415,63,33,200,1,4,5,4,2,0,60,1,0,1033,13
1,1,67445.0,757,80,217,29,80,11,5,9,6,12,6,0,48,0,1,1174,27
2,1,37054.0,12,1,6,0,1,5,2,1,0,3,7,0,55,0,2,25,4
2,1,47175.0,167,2,44,6,2,19,7,4,2,4,8,0,60,1,2,240,10
1,0,31859.0,3,1,3,8,0,5,1,1,0,2,7,0,46,0,1,20,3
1,0,27215.0,30,5,22,8,9,28,4,2,1,4,6,0,61,0,3,102,7
2,0,70179.0,532,88,168,69,44,133,3,7,3,13,5,0,46,0,1,1034,23
1,1,39922.0,29,12,59,19,1,36,2,3,0,4,8,0,39,0,1,156,7
2,1,49681.0,411,0,26,0,0,21,6,7,1,7,7,0,46,0,2,458,15
1,1,24645.0,5,3,4,4,1,0,1,1,0,2,8,0,34,0,1,17,3
1,0,79865.0,71,99,278,185,121,38,1,5,10,5,1,0,68,0,1,792,20
1,1,44322.0,46,0,40,3,0,3,2,3,0,3,8,0,37,0,1,92,6
1,0,47958.0,268,11,88,15,3,22,2,6,3,5,5,0,70,0,1,407,14
2,0,63972.0,928,63,254,0,12,12,4,5,4,10,4,0,58,1,1,1269,19
1,1,75315.0,459,15,171,142,23,31,2,5,4,12,2,0,68,0,1,841,21
2,1,55517.0,483,0,108,0,6,36,5,11,1,6,9,0,72,0,2,633,18
2,1,75283.0,733,9,180,12,19,66,11,6,3,5,4,0,65,0,3,1019,14
2,0,82800.0,1006,22,115,59,68,45,1,7,6,12,3,0,76,2,0,1315,25
1,1,38998.0,34,1,14,0,0,5,3,2,0,3,8,1,68,0,2,54,5
2,0,90638.0,1156,120,915,94,144,96,1,3,4,10,1,0,31,1,0,2525,17
2,1,27161.0,7,4,23,7,0,11,1,1,0,3,7,0,36,0,1,52,4
1,1,42014.0,244,15,108,4,15,50,6,7,1,6,8,0,45,0,1,436,14
2,1,38201.0,233,0,23,0,0,12,4,5,1,5,8,0,62,0,1,268,11
1,1,45203.0,35,3,67,10,8,24,1,3,1,3,6,0,40,0,2,147,7
2,1,81574.0,1252,0,465,46,35,0,1,4,5,8,1,0,75,2,0,1798,17
1,1,34935.0,34,4,66,3,10,20,1,2,1,4,7,0,30,0,0,137,7
2,0,60482.0,255,43,134,37,14,24,1,7,2,7,7,0,46,0,1,507,16
1,1,34633.0,8,1,5,0,0,1,1,1,0,2,6,0,66,0,3,15,3
2,1,78093.0,368,32,639,13,43,10,1,4,7,5,1,0,75,0,0,1105,16
1,0,82460.0,255,47,573,52,32,15,1,5,3,6,1,0,72,0,0,974,14
2,1,45903.0,33,8,10,2,10,3,2,2,1,3,4,0,56,0,1,66,6
1,0,81361.0,163,23,424,27,65,76,1,3,10,13,1,0,35,0,0,778,26
2,0,35860.0,15,0,8,4,2,20,2,1,1,2,5,0,49,1,2,49,4
2,1,40442.0,45,12,52,25,22,13,4,3,1,4,7,0,70,0,2,169,8
1,1,61482.0,48,58,68,16,66,43,1,3,2,6,2,0,57,0,0,299,11
1,1,34968.0,158,6,45,8,2,2,7,3,2,5,7,0,42,0,1,221,10
1,1,75794.0,754,160,625,63,32,48,1,7,5,12,3,0,35,1,0,1682,24
2,1,31497.0,108,1,28,13,1,4,2,3,1,4,8,0,60,0,1,155,8
1,1,74268.0,199,66,315,97,174,41,1,4,3,5,2,0,67,0,0,892,12
